
2025-10-07 15:48:38,BTCUSDT,SELL,0.0100,124813.74,Simulated
2025-10-07 15:49:09,BTCUSDT,SELL,0.0100,124824.60,Simulated
2025-10-07 15:49:40,BTCUSDT,SELL,0.0100,124868.00,Simulated
2025-10-07 15:50:12,BTCUSDT,SELL,0.0100,124900.00,Simulated
2025-10-07 15:54:50,BTCUSDT,BUY,0.0100,124915.99,Simulated
2025-10-07 16:28:18,BTCUSDT,BUY,0.0100,124778.53,Simulated
2025-10-07 16:29:21,BTCUSDT,BUY,0.0100,124805.60,Simulated
2025-10-07 16:58:11,BTCUSDT,BUY,0.0100,123849.28,Simulated
2025-10-07 16:58:42,BTCUSDT,BUY,0.0100,123883.84,Simulated
2025-10-07 16:59:13,BTCUSDT,BUY,0.0100,123901.90,Simulated
2025-10-07 16:59:44,BTCUSDT,SELL,0.0100,123936.64,Simulated
2025-10-07 17:00:46,BTCUSDT,SELL,0.0100,123909.64,Simulated
2025-10-07 17:21:21,BTCUSDT,SELL,0.0100,123229.75,Simulated
2025-10-07 17:22:23,BTCUSDT,SELL,0.0100,123273.99,Simulated
2025-10-07 18:59:39,BTCUSDT,SELL,0.0100,121852.62,Simulated
2025-10-07 19:35:08,BTCUSDT,BUY,0.0100,121541.63,Simulated
2025-10-07 19:36:41,BTCUSDT,SELL,0.0100,121614.65,Simulated
2025-10-07 19:37:12,BTCUSDT,SELL,0.0100,121680.46,Simulated
2025-10-07 19:37:43,BTCUSDT,SELL,0.0100,121759.50,Simulated
2025-10-07 19:38:14,BTCUSDT,SELL,0.0100,121759.50,Simulated
2025-10-07 19:38:45,BTCUSDT,SELL,0.0100,121734.18,Simulated
2025-10-07 19:39:17,BTCUSDT,SELL,0.0100,121822.58,Simulated
2025-10-07 19:39:48,BTCUSDT,SELL,0.0100,121784.70,Simulated
